,int_rate,loan_amnt,installment,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
100,11.49,11644.55574912892,372.0765418118467,78521.13069686411,17.761184668989547,0.4059233449477352,689.5557491289198,693.5557491289198,0.5435540069686411,11.753484320557492,0.29442508710801396,14761.363240418119,50.2544425087108,23.701219512195124,1537.2304442508712,1536.3346864111497,10894.427053999128,10888.292883275262,9180.170078397212,1625.5881445993032,1.8655836236933798,86.80324912891986,15.409589895391987,3314.4258362369337,675.5766550522648,661.2282229965157,0.02613240418118467,0.005226480836236934,257.4477351916376,129956.05052264809,30182.91986062718,0.990418118466899,1.3066202090592334,1.9982578397212543,5.0235191637630665,12298.312717770035,9083.318815331011,58.91655052264808,0.013937282229965157,33.387630662020904,122.98954703832753,168.51306620209058,11.820557491289199,7.012195121951219,1.2857142857142858,20.89721254355401,10.642857142857142,7.369337979094077,13.517421602787456,0.6637630662020906,3.6219512195121952,5.579268292682927,4.568815331010453,7.209059233449477,8.779616724738675,8.264808362369338,13.414634146341463,5.597560975609756,11.71602787456446,0.0,0.003484320557491289,0.11236933797909408,2.288327526132404,92.52203832752613,43.666027874564456,0.15331010452961671,0.08885017421602788,160750.00609756098,51163.40069686411,19577.451219512193,44538.84668989547
101,11.53,13548.003327787022,403.63933444259567,82126.4128452579,19.027920133111483,0.3910149750415973,688.9351081530782,692.9351081530782,0.49417637271214643,12.362728785357737,0.23793677204658903,16050.261231281198,55.10499168053244,25.762063227953412,499.17246256239605,499.1589517470882,14211.146545109817,14207.678935108152,11752.577836938437,2268.399068219634,2.4664392681530782,187.70312811980034,33.73529034941764,3819.622296173045,675.6472545757072,664.2346089850249,0.018302828618968387,0.0066555740432612314,248.39267886855242,137914.65058236272,29819.091514143096,-1.0,-1.0,-1.0,4.825291181364393,12789.452579034942,7954.808652246256,63.26688851913478,0.011647254575707155,2.0998336106489184,122.9450915141431,178.36106489184692,11.87188019966722,7.53910149750416,1.4991680532445923,22.083194675540767,11.50748752079867,7.129783693843594,14.687188019966722,0.6306156405990017,3.8086522462562398,5.840266222961731,4.678868552412646,8.207986688851914,9.076539101497504,8.4891846921797,14.856905158069884,5.848585690515807,12.32279534109817,0.0016638935108153079,0.004991680532445923,0.10981697171381032,2.1281198003327786,93.31963394342762,46.54658901830283,0.12146422628951747,0.06821963394342762,169536.09650582363,53995.871880199666,19458.73544093178,47083.58236272878
102,11.55,15325.10183299389,440.3713645621181,83174.2301221996,18.313971486761712,0.2158859470468432,702.2097759674134,706.2097759674134,0.4969450101832994,11.89816700610998,0.14052953156822812,16962.071283095724,43.40529531568228,23.04887983706721,10262.774134419551,10258.011873727088,6111.8120816720975,6108.031751527495,4924.886802443992,1160.153217922607,0.38077393077393074,26.391405295315682,3.037961507148676,1713.4304276985742,709.5295315682281,704.5213849287169,0.008146639511201629,0.0,110.90020366598777,149452.87780040732,38465.291242362524,0.7617107942973523,1.0040733197556009,1.474541751527495,4.739307535641548,13535.283095723014,13529.826883910388,49.55112016293279,0.002036659877800407,0.0,120.62729124236253,166.83706720977597,11.867617107942973,7.75152749490835,1.3991853360488797,21.814663951120163,8.24847250509165,7.639511201629328,11.40122199592668,0.42973523421588594,3.8778004073319754,5.735234215885947,5.014256619144603,7.588594704684318,7.877800407331976,8.564154786150713,13.535641547861507,5.745417515274949,11.879837067209776,0.0,0.0,0.054989816700611,2.1120162932790225,94.55763747454176,32.06374745417515,0.14052953156822812,0.0,188915.6598778004,54121.08961303462,25275.67617107943,47051.1649694501
103,11.67,13901.258992805755,420.98320143884894,77394.22323741007,17.714784172661872,0.38489208633093525,694.4964028776978,698.4964028776978,0.7014388489208633,11.784172661870503,0.19784172661870503,17875.46762589928,53.067266187050365,25.12230215827338,98.25712230215827,98.25712230215827,15559.37381038849,15555.655359712231,12936.156618705036,2455.924712230216,2.0542805757553957,165.23812949640288,29.685309352517983,4082.1923741007195,687.7805755395683,674.8741007194244,0.02158273381294964,0.007194244604316547,372.6438848920863,143828.91366906476,32790.79496402878,-1.0,-1.0,-1.0,4.316546762589928,13279.978417266188,9076.312949640287,63.36043165467626,0.014388489208633094,0.49640287769784175,125.1978417266187,182.33093525179856,13.079136690647482,7.0359712230215825,1.830935251798561,25.37769784172662,10.007194244604317,7.64748201438849,12.517985611510792,0.5467625899280576,3.5899280575539567,5.654676258992806,4.5359712230215825,8.154676258992806,7.870503597122302,8.413669064748202,15.111510791366907,5.658273381294964,11.741007194244604,0.0,0.007194244604316547,0.09712230215827339,1.8884892086330936,94.21043165467626,46.197841726618705,0.1366906474820144,0.03597122302158273,178334.8417266187,47955.24820143885,21396.762589928057,38585.561151079135
104,11.8,17837.03125,477.0189375,89823.25,17.6155,0.3625,700.21875,704.21875,0.525,12.79375,0.16875,17189.25625,43.54625,24.11875,16302.396375,16292.682250000002,1997.1471531374998,1995.9050625,1443.0679375,554.0791875,0.0,0.0,0.0,709.721,714.0,710.0,0.01875,0.0,517.29375,165858.65,40894.375,1.4,1.58125,2.3375,5.0625,14559.99375,16190.64375,48.211875,0.00625,0.0,123.125,174.6625,13.56875,6.54375,1.50625,23.53125,7.5875,7.4375,10.575,0.53125,3.9,5.7875,5.31875,7.84375,8.33125,9.00625,13.975,5.8125,12.7625,0.0,0.0,0.1375,2.48125,94.440625,28.790625,0.16875,0.0,211353.24375,54509.0375,29532.5,47342.68125
105,11.98,16205.902777777777,452.9991666666667,76535.30092592593,19.08712962962963,0.19444444444444445,702.4074074074074,706.4074074074074,0.6527777777777778,12.925925925925926,0.17592592592592593,15404.194444444445,40.25138888888888,24.10648148148148,10412.579768518519,10410.160370370371,6772.271123162038,6770.49875,5320.501574074075,1451.4922222222222,0.2772685185185185,0.0,0.0,2143.599722222222,700.7824074074074,694.4907407407408,0.023148148148148147,0.0,132.42592592592592,127456.66666666667,36950.47222222222,1.5648148148148149,1.5555555555555556,2.8518518518518516,5.527777777777778,10759.962962962964,14066.578703703704,45.96666666666666,0.009259259259259259,0.0,120.07407407407408,156.5787037037037,10.36574074074074,6.75462962962963,1.2546296296296295,19.11111111111111,6.648148148148148,6.439814814814815,8.99074074074074,0.5185185185185185,3.7546296296296298,5.550925925925926,5.046296296296297,7.282407407407407,9.171296296296296,8.875,13.435185185185185,5.564814814814815,12.88888888888889,0.0,0.0,0.06018518518518518,2.490740740740741,95.37777777777777,27.880555555555556,0.17592592592592593,0.0,165117.6435185185,56684.80092592593,24922.685185185186,51668.66203703704
106,11.99,14240.03937007874,424.9321994750656,80655.16935958005,18.485459317585303,0.3669291338582677,692.7060367454068,696.7060367454068,0.5879265091863517,11.910236220472441,0.2136482939632546,16631.469816272966,50.83826771653543,24.874540682414697,3261.5581679790025,3260.4503569553804,12122.682624227822,12116.579322834645,9878.589196850395,2126.299181102362,1.2399107615958005,116.55446719160105,19.76701700787139,3353.174020997375,684.9291338582677,676.511811023622,0.01889763779527559,0.005774278215223097,242.66719160104986,147442.56692913387,32468.789501312334,0.6031496062992125,0.7942257217847769,1.437270341207349,4.796325459317585,13618.355380577428,9629.166929133859,59.02062992125985,0.009973753280839895,54.81784776902887,124.91128608923884,175.81364829396327,12.374278215223097,7.295538057742782,1.5538057742782152,23.231496062992125,9.184251968503936,7.148031496062992,11.36482939632546,0.6241469816272965,3.6225721784776903,5.571653543307087,4.604724409448819,7.691338582677165,8.91758530183727,8.313910761154856,14.135433070866142,5.6041994750656166,11.87244094488189,0.0026246719160104987,0.0026246719160104987,0.10603674540682415,2.1496062992125986,93.74661417322834,42.87916010498688,0.14173228346456693,0.049868766404199474,180892.6650918635,53698.40157480315,21554.950656167977,45932.84251968504
107,12.05,14243.888888888889,403.1622222222222,75540.14033333333,20.897222222222222,0.34444444444444444,688.0,692.0,0.4666666666666667,12.644444444444444,0.2,17821.244444444445,55.72555555555556,25.933333333333334,1262.033777777778,1262.033777777778,14544.894845988889,14531.110888888888,11580.067888888889,2633.3294444444446,3.173000000111111,328.3243333333333,59.09838000011112,4162.513444444445,680.8333333333334,671.3333333333334,0.022222222222222223,0.011111111111111112,511.34444444444443,145067.13333333333,31181.11111111111,-1.0,-1.0,-1.0,4.733333333333333,12439.366666666667,7007.266666666666,66.95222222222222,0.011111111111111112,0.0,117.62222222222222,174.15555555555557,12.511111111111111,6.944444444444445,1.5888888888888888,22.58888888888889,13.488888888888889,7.155555555555556,17.433333333333334,0.5555555555555556,3.688888888888889,5.811111111111111,4.511111111111111,7.488888888888889,9.755555555555556,8.466666666666667,14.277777777777779,5.888888888888889,12.644444444444444,0.0,0.0,0.06666666666666667,2.011111111111111,93.25888888888888,49.42444444444444,0.08888888888888889,0.1,171347.92222222223,62836.044444444444,20195.555555555555,50984.0
108,12.12,12621.006944444445,403.4617361111111,70949.10215277778,17.727291666666666,0.17708333333333334,695.2430555555555,699.2430555555555,0.5451388888888888,11.54513888888889,0.10069444444444445,16343.677083333334,59.41736111111111,25.243055555555557,0.0,0.0,14260.250084670139,14236.26263888889,11990.110069444445,2210.3615277777776,0.8213888897569445,58.95729166666667,7.2485732639201395,3166.7897916666666,687.4548611111111,667.9861111111111,0.0,0.006944444444444444,110.79513888888889,129801.18402777778,28060.5,-1.0,-1.0,-1.0,3.9166666666666665,12409.548611111111,6932.048611111111,67.41076388888888,0.006944444444444444,115.95138888888889,120.30902777777777,172.57638888888889,13.503472222222221,8.635416666666666,1.4791666666666667,21.28472222222222,9.20138888888889,9.0625,10.524305555555555,0.2881944444444444,4.208333333333333,5.951388888888889,5.114583333333333,9.90625,7.572916666666667,8.520833333333334,15.934027777777779,5.972222222222222,11.51736111111111,0.0,0.006944444444444444,0.04513888888888889,1.6666666666666667,96.25694444444444,54.22847222222222,0.08333333333333333,0.006944444444444444,155227.90277777778,42789.520833333336,19676.565972222223,33813.197916666664
109,12.13,16666.015625,477.48875,76652.0859375,18.612734375,0.1484375,702.3046875,706.3046875,0.5625,11.734375,0.109375,15195.2578125,41.525,23.6875,11016.781640625,11013.570703125,6374.173448609375,6369.18546875,5175.59609375,1198.577421875,0.0,0.0,0.0,2907.882890625,695.2109375,687.34375,0.0234375,0.0,137.2109375,123570.6328125,33876.5625,1.5,1.6640625,2.2265625,4.828125,11333.890625,12077.1796875,46.19140625,0.0,0.0,125.6953125,163.84375,13.078125,7.578125,1.09375,24.953125,7.078125,7.390625,11.828125,0.46875,3.375,5.328125,4.3515625,6.5703125,9.8984375,7.8984375,12.5625,5.3359375,11.7265625,0.0,0.0,0.0390625,2.125,94.99765625,29.82578125,0.109375,0.0,157552.875,54045.453125,21414.0625,47333.1015625
110,12.29,14594.813829787234,419.09703457446807,75995.03074468084,18.52968085106383,0.3803191489361702,687.4002659574468,691.4002659574468,0.5664893617021277,11.831117021276595,0.25398936170212766,16462.65824468085,56.781648936170214,24.79255319148936,767.2534707446808,766.8612367021277,15087.95741612234,15083.576063829787,12155.570093085107,2739.3703058510637,2.6507446820478724,190.36632978723406,34.25926715425532,4049.0402659574465,668.2234042553191,648.4308510638298,0.014627659574468085,0.005319148936170213,192.4787234042553,134877.147606383,29594.144946808512,-1.0,-1.0,-1.0,4.824468085106383,13030.321808510638,7229.107712765957,65.74507978723405,0.007978723404255319,4.303191489361702,123.61436170212765,172.4281914893617,12.9375,7.0837765957446805,1.625,24.482712765957448,10.14627659574468,6.815159574468085,13.142287234042554,0.4973404255319149,3.7672872340425534,5.783244680851064,4.5611702127659575,7.63031914893617,8.856382978723405,8.211436170212766,14.03191489361702,5.7938829787234045,11.783244680851064,0.0,0.005319148936170213,0.07712765957446809,2.1422872340425534,93.56343085106383,51.47446808510639,0.13962765957446807,0.06914893617021277,163427.1369680851,52285.4375,18885.50664893617,44028.1914893617
111,12.35,14280.459770114943,440.32919540229886,69829.4367816092,18.23735632183908,0.3103448275862069,691.8390804597701,695.8390804597701,0.5517241379310345,11.091954022988507,0.1724137931034483,18825.333333333332,59.30344827586207,25.71264367816092,0.0,0.0,16170.041655988505,16164.908390804598,13296.799770114943,2713.6535632183904,0.2878160921839081,159.30034482758623,26.562174712643678,4106.76908045977,684.7471264367816,663.6781609195402,0.0,0.0,21.885057471264368,136010.5172413793,32306.068965517243,-1.0,-1.0,-1.0,3.2873563218390807,13457.252873563219,8475.137931034482,67.183908045977,0.011494252873563218,0.0,136.48275862068965,172.48275862068965,15.597701149425287,10.195402298850574,1.839080459770115,28.011494252873565,7.0344827586206895,8.344827586206897,8.620689655172415,0.41379310344827586,3.9885057471264367,6.114942528735632,4.804597701149425,9.632183908045977,7.977011494252873,8.436781609195402,15.563218390804598,6.114942528735632,11.068965517241379,0.0,0.0,0.06896551724137931,1.4252873563218391,96.03448275862068,55.36436781609195,0.1724137931034483,0.0,164185.0344827586,41309.51724137931,21676.183908045976,29977.850574712644
112,12.39,14873.453608247422,427.42484536082475,73299.18391752578,19.089536082474226,0.4020618556701031,688.2474226804123,692.2474226804123,0.5927835051546392,11.762886597938145,0.24742268041237114,17128.0206185567,57.05721649484536,24.88144329896907,417.2601030927835,416.9320103092783,16100.716891896906,16098.126597938144,13012.279072164949,2892.7677835051545,0.9589175263917527,194.7110824742268,34.01517989690721,4481.413762886598,668.8453608247422,641.8814432989691,0.020618556701030927,0.005154639175257732,299.58762886597935,126977.87113402062,30908.76288659794,-1.0,-1.0,-1.0,4.628865979381444,12386.262886597939,7697.262886597938,67.07628865979382,0.015463917525773196,4.716494845360825,117.73195876288659,168.3041237113402,11.572164948453608,7.252577319587629,1.577319587628866,21.536082474226806,8.402061855670103,6.865979381443299,11.974226804123711,0.5979381443298969,3.8247422680412373,5.871134020618556,4.61340206185567,7.896907216494846,8.484536082474227,8.427835051546392,14.530927835051546,5.871134020618556,11.737113402061855,0.0,0.0,0.15463917525773196,2.0618556701030926,93.97422680412372,54.28659793814433,0.11855670103092783,0.0979381443298969,156205.97422680413,48676.82989690721,19781.443298969072,39794.73195876289
